dataset,seed,config,rmse,fit_time,n_rounds
1096_FacultySalaries,1,split_boost_l2_1,2.7049754176662018,0.07130026817321777,33
1096_FacultySalaries,2,split_boost_l2_1,1.5830676909924948,0.054898738861083984,23
1096_FacultySalaries,3,split_boost_l2_1,1.9685038328243105,0.24855303764343262,116
1096_FacultySalaries,4,split_boost_l2_1,1.962841331646404,0.06075143814086914,28
542_pollution,0,split_boost_l2_1,37.412357298704116,0.05063796043395996,23
542_pollution,1,split_boost_l2_1,42.687849769381025,0.24462294578552246,118
542_pollution,2,split_boost_l2_1,68.2678271254189,0.22301125526428223,109
542_pollution,3,split_boost_l2_1,42.98419851521534,0.25005459785461426,123
542_pollution,4,split_boost_l2_1,59.06074402111634,0.033479928970336914,16
666_rmftsa_ladata,0,split_boost_l2_1,2.290940053683081,0.8804636001586914,47
666_rmftsa_ladata,1,split_boost_l2_1,1.7495557842736595,0.8423416614532471,46
666_rmftsa_ladata,2,split_boost_l2_1,2.8438971014691794,0.8387656211853027,48
666_rmftsa_ladata,3,split_boost_l2_1,1.8663747579650993,0.4751622676849365,27
666_rmftsa_ladata,4,split_boost_l2_1,2.6356043398579208,0.7887649536132812,45
228_elusage,0,split_boost_l2_1,16.543811990216398,0.0574641227722168,26
228_elusage,1,split_boost_l2_1,12.561587403430117,0.08431434631347656,40
228_elusage,2,split_boost_l2_1,11.77531227177474,0.07289314270019531,34
228_elusage,3,split_boost_l2_1,7.176850842084628,0.2773630619049072,135
228_elusage,4,split_boost_l2_1,20.670037301782884,0.10822653770446777,53
656_fri_c1_100_5,0,split_boost_l2_1,0.6342749942718933,0.625413179397583,196
656_fri_c1_100_5,1,split_boost_l2_1,0.5904106401051767,0.3632059097290039,119
656_fri_c1_100_5,2,split_boost_l2_1,0.6838980924316814,0.6545884609222412,200
656_fri_c1_100_5,3,split_boost_l2_1,0.4963534911905373,0.2940683364868164,93
656_fri_c1_100_5,4,split_boost_l2_1,0.5425066981576925,0.6535215377807617,200
687_sleuth_ex1605,0,split_boost_l2_1,10.80613832641623,0.0798029899597168,38
687_sleuth_ex1605,1,split_boost_l2_1,10.354888790073653,0.2505760192871094,119
687_sleuth_ex1605,2,split_boost_l2_1,14.303799647738657,0.04247140884399414,21
687_sleuth_ex1605,3,split_boost_l2_1,17.522521087606425,0.03742170333862305,18
687_sleuth_ex1605,4,split_boost_l2_1,9.168729718145395,0.08419489860534668,40
591_fri_c1_100_10,0,split_boost_l2_1,0.5766483444874941,0.16392159461975098,44
591_fri_c1_100_10,1,split_boost_l2_1,0.4189266541958054,0.30254650115966797,87
591_fri_c1_100_10,2,split_boost_l2_1,0.6458238578879112,0.24944686889648438,74
591_fri_c1_100_10,3,split_boost_l2_1,0.6154262750006858,0.1983935832977295,56
591_fri_c1_100_10,4,split_boost_l2_1,0.6900846481467362,0.09155607223510742,28
594_fri_c2_100_5,0,split_boost_l2_1,0.6048931926125982,0.6831369400024414,200
594_fri_c2_100_5,1,split_boost_l2_1,0.48996914605302233,0.5191323757171631,166
594_fri_c2_100_5,2,split_boost_l2_1,0.4247813369283567,0.31291699409484863,105
594_fri_c2_100_5,3,split_boost_l2_1,0.7108350270726572,0.19199323654174805,65
594_fri_c2_100_5,4,split_boost_l2_1,0.5414396909126046,0.09683728218078613,32
201_pol,0,split_boost_l2_1,4.612574213455209,14.116215229034424,134
201_pol,1,split_boost_l2_1,4.7642095127178266,17.067020893096924,182
201_pol,2,split_boost_l2_1,4.576118628848441,17.290441751480103,200
201_pol,3,split_boost_l2_1,4.404466703127574,14.930531024932861,172
201_pol,4,split_boost_l2_1,4.444458534068559,15.592270851135254,172
537_houses,0,split_boost_l2_1,45916.35145781418,23.033710479736328,200
537_houses,1,split_boost_l2_1,46655.55363341328,23.985272884368896,200
537_houses,2,split_boost_l2_1,47503.54155581345,17.07711958885193,130
537_houses,3,split_boost_l2_1,45101.50297957082,20.153791427612305,177
537_houses,4,split_boost_l2_1,45282.705341191235,24.12722897529602,200
657_fri_c2_250_10,0,split_boost_l2_1,0.28299139786366917,0.5691995620727539,66
657_fri_c2_250_10,1,split_boost_l2_1,0.34863359656921655,1.1756742000579834,134
657_fri_c2_250_10,2,split_boost_l2_1,0.40846473826773655,1.6634726524353027,194
657_fri_c2_250_10,3,split_boost_l2_1,0.4718995332253423,1.0174148082733154,109
657_fri_c2_250_10,4,split_boost_l2_1,0.38677908373562714,1.3116626739501953,157
1030_ERA,0,split_boost_l2_1,1.609766553294369,1.0573740005493164,31
1030_ERA,1,split_boost_l2_1,1.6340858701166936,2.250967025756836,64
1030_ERA,2,split_boost_l2_1,1.5559924771449771,1.225029468536377,31
1030_ERA,3,split_boost_l2_1,1.6068759531391668,1.1813404560089111,34
1030_ERA,4,split_boost_l2_1,1.4775193148526582,1.1880500316619873,34
