dataset,seed,config,rmse,fit_time,n_rounds
210_cloud,3,xgboost,0.39687671681886916,0.08097553253173828,42
210_cloud,3,lightgbm,0.3992106612926304,0.23531651496887207,58
210_cloud,4,split_boost,0.35511622203974913,4.056303024291992,200
210_cloud,4,xgboost,0.37138484313516085,0.04505276679992676,24
210_cloud,4,lightgbm,0.4925366764984224,0.1889326572418213,15
215_2dplanes,0,split_boost,1.0058961362895367,21.620054960250854,58
215_2dplanes,0,xgboost,0.9969487117425699,0.19871020317077637,44
215_2dplanes,0,lightgbm,0.994085249530752,0.5306901931762695,48
215_2dplanes,1,split_boost,1.0153286928662304,21.718175649642944,58
215_2dplanes,1,xgboost,1.0059248144956525,0.20241856575012207,46
215_2dplanes,1,lightgbm,1.0043800790268549,0.49041008949279785,45
215_2dplanes,2,split_boost,1.004298899018694,20.427441358566284,54
215_2dplanes,2,xgboost,0.9998611281142508,0.18366098403930664,43
215_2dplanes,2,lightgbm,0.9961348976485728,0.540597677230835,47
215_2dplanes,3,split_boost,1.0189164574092096,19.90883994102478,53
215_2dplanes,3,xgboost,1.0116441637860907,0.1212003231048584,37
215_2dplanes,3,lightgbm,1.0071401693612934,0.472459077835083,38
215_2dplanes,4,split_boost,1.0289181067022317,19.474474906921387,53
215_2dplanes,4,xgboost,1.0207822094993015,0.20359444618225098,45
215_2dplanes,4,lightgbm,1.0163625149124544,0.505206823348999,44
218_house_8L,0,split_boost,30716.439437821173,15.08980393409729,86
218_house_8L,0,xgboost,31664.961576925616,0.17933154106140137,40
218_house_8L,0,lightgbm,31688.6470216354,0.47634100914001465,44
218_house_8L,1,split_boost,28078.982786046825,17.716315984725952,100
218_house_8L,1,xgboost,28692.882360386906,0.2392280101776123,53
218_house_8L,1,lightgbm,28675.036901388474,0.39803242683410645,31
218_house_8L,2,split_boost,30121.19455964726,22.7568302154541,135
218_house_8L,2,xgboost,30170.31725227173,0.24503421783447266,72
218_house_8L,2,lightgbm,29735.402099750107,0.46651315689086914,46
218_house_8L,3,split_boost,29156.458436891477,28.32365870475769,166
218_house_8L,3,xgboost,29875.202777914117,0.33257508277893066,95
218_house_8L,3,lightgbm,30002.133186813815,0.48936986923217773,47
218_house_8L,4,split_boost,29577.33571294767,13.516249656677246,74
218_house_8L,4,xgboost,29902.233552624453,0.2589585781097412,57
218_house_8L,4,lightgbm,29702.020583335285,0.5182328224182129,55
225_puma8NH,0,split_boost,3.2839347692884857,8.881336450576782,45
225_puma8NH,0,xgboost,3.2183296234040957,0.2055187225341797,37
225_puma8NH,0,lightgbm,3.2446112222798233,0.44405031204223633,39
225_puma8NH,1,split_boost,3.2197819905247576,9.065335750579834,43
225_puma8NH,1,xgboost,3.24582133818243,0.11816167831420898,26
225_puma8NH,1,lightgbm,3.246491135420616,0.3703005313873291,23
225_puma8NH,2,split_boost,3.396187417646167,9.071835994720459,45
225_puma8NH,2,xgboost,3.4100336801407067,0.11688065528869629,24
225_puma8NH,2,lightgbm,3.4367178470943602,0.3920161724090576,27
225_puma8NH,3,split_boost,3.2017251595363216,8.708506345748901,44
225_puma8NH,3,xgboost,3.2660634819158445,0.18921256065368652,31
225_puma8NH,3,lightgbm,3.240356576140358,0.4462308883666992,35
225_puma8NH,4,split_boost,3.2035619159426365,8.468072175979614,42
225_puma8NH,4,xgboost,3.2510054920631353,0.1745462417602539,28
225_puma8NH,4,lightgbm,3.242539083420067,0.39914584159851074,27
227_cpu_small,0,split_boost,2.585512478656883,17.062894344329834,132
227_cpu_small,0,xgboost,3.2501911144133335,0.32145023345947266,136
227_cpu_small,0,lightgbm,2.5660919574881107,0.6840627193450928,125
227_cpu_small,1,split_boost,2.564692114439163,18.916855573654175,154
227_cpu_small,1,xgboost,3.2754230739160723,0.33692121505737305,142
227_cpu_small,1,lightgbm,2.9750423301093174,0.8868250846862793,163
227_cpu_small,2,split_boost,2.5810695811310613,14.945581912994385,118
